ticker,trade_date,open_price,high_price,low_price,close_price,adjusted_close,volume
AMZN,2024-04-04,1477.31,1483.37,1468.77,1480.04,1480.04,4995171
AMZN,2024-04-05,1474.99,1500.72,1473.15,1488.2,1488.2,1718315
AMZN,2024-04-08,1483.93,1495.1,1463.42,1469.59,1469.59,1712261
AMZN,2024-04-09,1473.87,1477.14,1458.86,1467.95,1467.95,1363879
AMZN,2024-04-10,1464.48,1477.17,1456.52,1460.71,1460.71,2771017
AMZN,2024-04-11,1463.99,1471.96,1458.91,1466.0,1466.0,3733996
AMZN,2024-04-12,1467.75,1481.72,1458.15,1471.21,1471.21,4476303
AMZN,2024-04-15,1466.24,1483.53,1453.23,1477.5,1477.5,3400109
AMZN,2024-04-16,1475.67,1492.22,1469.79,1484.98,1484.98,2233031
AMZN,2024-04-17,1480.66,1490.23,1471.31,1477.35,1477.35,3312826
AMZN,2024-04-18,1484.56,1504.22,1471.29,1490.23,1490.23,1245491
AMZN,2024-04-19,1487.41,1495.94,1468.73,1476.6,1476.6,3300188
AMZN,2024-04-22,1480.22,1507.48,1467.0,1494.18,1494.18,2354054
AMZN,2024-04-23,1490.53,1499.33,1473.46,1480.9,1480.9,1908979
AMZN,2024-04-24,1484.03,1492.72,1474.48,1490.95,1490.95,4560562
AMZN,2024-04-25,1491.25,1496.15,1475.09,1486.71,1486.71,1399072
AMZN,2024-04-26,1491.42,1496.84,1464.91,1479.09,1479.09,4125546
AMZN,2024-04-29,1472.28,1481.35,1457.37,1466.63,1466.63,2129084
AMZN,2024-04-30,1463.34,1486.43,1453.29,1472.05,1472.05,1156582
AMZN,2024-05-01,1465.23,1481.62,1460.91,1472.83,1472.83,3789988
AMZN,2024-05-02,1478.83,1502.3,1470.36,1490.24,1490.24,2232505
AMZN,2024-05-03,1490.34,1500.08,1477.94,1490.4,1490.4,3622479
AMZN,2024-05-06,1489.76,1498.05,1480.68,1493.34,1493.34,1840804
AMZN,2024-05-07,1498.94,1503.48,1484.15,1498.58,1498.58,3702954
AMZN,2024-05-08,1494.31,1517.7,1483.25,1508.94,1508.94,3630709
AMZN,2024-05-09,1505.55,1520.91,1503.88,1515.19,1515.19,3420579
AMZN,2024-05-10,1520.41,1526.7,1502.35,1507.42,1507.42,3620236
AMZN,2024-05-13,1502.81,1507.88,1491.78,1498.49,1498.49,2378272
AMZN,2024-05-14,1495.63,1502.63,1474.62,1486.87,1486.87,4850278
AMZN,2024-05-15,1481.74,1501.24,1471.96,1493.98,1493.98,1925279
AMZN,2024-05-16,1496.01,1509.38,1481.8,1501.56,1501.56,4674040
AMZN,2024-05-17,1508.78,1518.62,1497.73,1506.7,1506.7,2287518
AMZN,2024-05-20,1500.33,1512.88,1484.25,1499.01,1499.01,3328430
AMZN,2024-05-21,1504.72,1508.7,1491.65,1496.22,1496.22,2020345
AMZN,2024-05-22,1491.61,1498.37,1484.79,1487.97,1487.97,3473773
AMZN,2024-05-23,1486.57,1501.85,1473.22,1487.59,1487.59,1830862
AMZN,2024-05-24,1494.47,1512.05,1481.48,1508.14,1508.14,2684340
AMZN,2024-05-27,1501.35,1508.56,1487.12,1506.0,1506.0,2940747
AMZN,2024-05-28,1512.9,1519.26,1509.14,1510.68,1510.68,3127875
AMZN,2024-05-29,1508.8,1512.95,1497.24,1505.35,1505.35,2755420
AMZN,2024-05-30,1501.9,1507.61,1483.62,1491.7,1491.7,1233333
AMZN,2024-05-31,1486.54,1508.68,1472.52,1499.85,1499.85,3772351
AMZN,2024-06-03,1493.28,1512.04,1487.09,1500.41,1500.41,3928818
AMZN,2024-06-04,1494.23,1504.35,1483.85,1501.01,1501.01,4770981
AMZN,2024-06-05,1501.05,1517.81,1492.49,1515.08,1515.08,1249609
AMZN,2024-06-06,1517.05,1520.97,1492.73,1504.27,1504.27,3994975
AMZN,2024-06-07,1499.22,1512.91,1484.7,1509.61,1509.61,2580181
AMZN,2024-06-10,1516.85,1519.75,1500.15,1505.03,1505.03,2248646
AMZN,2024-06-11,1508.3,1516.05,1487.83,1499.25,1499.25,2806112
AMZN,2024-06-12,1503.28,1519.69,1500.81,1511.16,1511.16,2055136
AMZN,2024-06-13,1507.24,1520.62,1492.79,1510.67,1510.67,3431110
AMZN,2024-06-14,1508.77,1528.78,1501.18,1516.24,1516.24,1006820
AMZN,2024-06-17,1518.3,1530.81,1509.47,1525.86,1525.86,4862906
AMZN,2024-06-18,1522.78,1527.19,1506.82,1514.35,1514.35,4799148
AMZN,2024-06-19,1515.99,1526.22,1503.42,1510.03,1510.03,3387700
AMZN,2024-06-20,1504.89,1516.29,1490.09,1508.94,1508.94,3159057
AMZN,2024-06-21,1516.32,1531.01,1497.96,1511.76,1511.76,3929800
AMZN,2024-06-24,1505.93,1515.18,1492.12,1499.11,1499.11,4100845
AMZN,2024-06-25,1500.84,1517.5,1491.94,1503.65,1503.65,1901063
AMZN,2024-06-26,1498.57,1509.68,1481.19,1495.57,1495.57,1516213
AMZN,2024-06-27,1489.68,1496.97,1477.01,1492.22,1492.22,3371082
AMZN,2024-06-28,1496.12,1505.4,1477.5,1491.1,1491.1,4740764
AMZN,2024-07-01,1488.66,1518.22,1484.21,1503.48,1503.48,1080268
AMZN,2024-07-02,1504.13,1517.75,1487.39,1491.7,1491.7,4889361
AMZN,2024-07-03,1493.32,1502.45,1483.58,1493.98,1493.98,2874760
AMZN,2024-07-04,1496.0,1518.56,1492.58,1508.96,1508.96,4451119
AMZN,2024-07-05,1509.24,1519.44,1495.63,1504.64,1504.64,1325763
AMZN,2024-07-08,1502.8,1519.83,1497.19,1517.65,1517.65,4364754
AMZN,2024-07-09,1519.91,1533.24,1510.58,1522.03,1522.03,1365446
AMZN,2024-07-10,1529.06,1539.75,1519.03,1526.99,1526.99,1218692
AMZN,2024-07-11,1533.91,1546.49,1532.12,1542.88,1542.88,3947605
AMZN,2024-07-12,1542.45,1548.92,1534.81,1545.89,1545.89,1294644
AMZN,2024-07-15,1546.58,1561.95,1541.21,1548.21,1548.21,1998209
AMZN,2024-07-16,1554.23,1566.55,1541.05,1556.5,1556.5,4431094
AMZN,2024-07-17,1563.21,1586.69,1551.83,1571.81,1571.81,4444476
AMZN,2024-07-18,1571.63,1582.67,1555.07,1561.07,1561.07,2147698
AMZN,2024-07-19,1553.69,1560.84,1531.25,1544.37,1544.37,1776119
AMZN,2024-07-22,1542.69,1569.2,1531.7,1556.94,1556.94,4806416
AMZN,2024-07-23,1559.21,1567.34,1548.0,1557.82,1557.82,1931968
AMZN,2024-07-24,1556.05,1565.87,1551.16,1556.92,1556.92,2435191
AMZN,2024-07-25,1560.29,1577.82,1550.1,1562.73,1562.73,4604865
AMZN,2024-07-26,1567.74,1582.89,1553.26,1572.06,1572.06,4800898
AMZN,2024-07-29,1565.88,1574.08,1556.28,1567.86,1567.86,3440732
AMZN,2024-07-30,1574.27,1589.84,1565.6,1572.93,1572.93,1642215
AMZN,2024-07-31,1568.06,1577.12,1559.16,1574.83,1574.83,1592876
AMZN,2024-08-01,1573.78,1589.76,1560.36,1581.65,1581.65,2007701
AMZN,2024-08-02,1579.55,1589.44,1558.86,1565.96,1565.96,1248607
AMZN,2024-08-05,1564.43,1570.69,1553.96,1561.74,1561.74,2383829
AMZN,2024-08-06,1560.43,1573.58,1553.52,1569.72,1569.72,3022377
AMZN,2024-08-07,1566.66,1583.17,1557.72,1573.78,1573.78,3670677
AMZN,2024-08-08,1578.54,1604.08,1575.18,1593.46,1593.46,1004366
AMZN,2024-08-09,1593.95,1596.89,1576.59,1584.85,1584.85,3987306
AMZN,2024-08-12,1583.46,1597.44,1573.85,1588.85,1588.85,2161026
AMZN,2024-08-13,1586.98,1597.8,1568.04,1582.21,1582.21,1370545
AMZN,2024-08-14,1584.75,1593.94,1571.07,1586.21,1586.21,2644108
AMZN,2024-08-15,1590.81,1614.95,1575.76,1603.21,1603.21,3681639
AMZN,2024-08-16,1599.05,1603.47,1588.34,1593.14,1593.14,3594408
AMZN,2024-08-19,1594.93,1605.29,1585.36,1600.28,1600.28,3533014
AMZN,2024-08-20,1602.47,1617.6,1597.56,1611.82,1611.82,2760737
AMZN,2024-08-21,1614.57,1629.97,1599.61,1613.14,1613.14,3700020
AMZN,2024-08-22,1614.37,1616.94,1599.3,1603.8,1603.8,1629805
AMZN,2024-08-23,1598.78,1626.11,1586.39,1614.07,1614.07,3363795
AMZN,2024-08-26,1614.63,1638.05,1610.57,1625.75,1625.75,1846026
AMZN,2024-08-27,1628.03,1630.67,1607.29,1613.06,1613.06,1097680
AMZN,2024-08-28,1614.35,1632.52,1598.85,1625.34,1625.34,3855389
AMZN,2024-08-29,1632.32,1649.58,1619.38,1639.41,1639.41,1061502
AMZN,2024-08-30,1642.6,1656.93,1624.28,1633.77,1633.77,3122542
AMZN,2024-09-02,1637.91,1658.24,1635.37,1647.07,1647.07,4929193
AMZN,2024-09-03,1654.43,1677.39,1647.76,1665.15,1665.15,1415000
AMZN,2024-09-04,1661.35,1665.07,1634.98,1644.92,1644.92,1586146
AMZN,2024-09-05,1651.53,1664.36,1638.72,1661.63,1661.63,4276287
AMZN,2024-09-06,1666.66,1698.29,1664.64,1681.51,1681.51,2640551
AMZN,2024-09-09,1677.31,1692.21,1672.72,1685.98,1685.98,3135818
AMZN,2024-09-10,1690.94,1700.36,1675.07,1683.36,1683.36,4772432
AMZN,2024-09-11,1679.43,1708.06,1673.68,1694.1,1694.1,4147481
AMZN,2024-09-12,1695.88,1700.47,1683.49,1687.2,1687.2,3900557
AMZN,2024-09-13,1682.37,1694.72,1667.94,1686.24,1686.24,3127428
AMZN,2024-09-16,1682.55,1691.31,1661.14,1668.97,1668.97,1187625
AMZN,2024-09-17,1667.33,1669.46,1644.54,1659.25,1659.25,1556136
AMZN,2024-09-18,1653.99,1672.27,1639.64,1664.03,1664.03,1401187
AMZN,2024-09-19,1660.66,1677.71,1646.45,1670.56,1670.56,2616464
AMZN,2024-09-20,1671.49,1682.6,1645.09,1655.76,1655.76,1038903
AMZN,2024-09-23,1658.64,1676.78,1647.16,1665.68,1665.68,3118419
AMZN,2024-09-24,1663.8,1680.92,1648.39,1670.48,1670.48,3572374
AMZN,2024-09-25,1673.61,1688.47,1665.25,1669.28,1669.28,1700666
AMZN,2024-09-26,1676.03,1688.62,1669.57,1674.05,1674.05,3020449
AMZN,2024-09-27,1672.36,1691.44,1659.5,1686.25,1686.25,2446481
AMZN,2024-09-30,1692.31,1712.25,1688.55,1707.17,1707.17,2032811
AMZN,2024-10-01,1715.2,1720.37,1698.58,1718.54,1718.54,1589938
AMZN,2024-10-02,1713.17,1727.52,1710.98,1722.34,1722.34,3544448
AMZN,2024-10-03,1725.66,1741.25,1709.07,1715.92,1715.92,4457622
AMZN,2024-10-04,1723.75,1726.97,1706.11,1710.85,1710.85,4464504
AMZN,2024-10-07,1712.28,1724.05,1695.31,1707.69,1707.69,1953542
AMZN,2024-10-08,1707.49,1716.63,1695.43,1697.79,1697.79,4359136
AMZN,2024-10-09,1705.29,1722.93,1700.7,1715.74,1715.74,4691662
AMZN,2024-10-10,1723.41,1734.75,1706.79,1729.72,1729.72,1588800
AMZN,2024-10-11,1737.78,1752.89,1726.36,1736.46,1736.46,3643270
AMZN,2024-10-14,1728.2,1736.71,1712.12,1719.55,1719.55,1686084
AMZN,2024-10-15,1724.1,1738.51,1703.75,1719.42,1719.42,3719026
AMZN,2024-10-16,1715.87,1733.98,1708.99,1726.01,1726.01,4737221
AMZN,2024-10-17,1717.73,1731.36,1693.82,1700.94,1700.94,2171918
AMZN,2024-10-18,1700.84,1705.49,1674.85,1685.26,1685.26,4336177
AMZN,2024-10-21,1684.92,1702.79,1672.75,1687.83,1687.83,3802797
AMZN,2024-10-22,1693.93,1701.06,1681.87,1683.86,1683.86,4932874
AMZN,2024-10-23,1679.2,1684.97,1653.95,1664.64,1664.64,2764022
AMZN,2024-10-24,1666.62,1686.61,1662.7,1679.93,1679.93,1373915
AMZN,2024-10-25,1672.24,1674.94,1661.42,1672.37,1672.37,4587112
AMZN,2024-10-28,1668.05,1681.15,1652.04,1674.92,1674.92,3226762
AMZN,2024-10-29,1680.53,1691.54,1674.3,1677.48,1677.48,4158778
AMZN,2024-10-30,1672.35,1689.42,1666.85,1680.16,1680.16,2978062
AMZN,2024-10-31,1673.9,1685.35,1664.97,1676.24,1676.24,4515609
AMZN,2024-11-01,1682.86,1691.45,1672.28,1681.3,1681.3,3078357
AMZN,2024-11-04,1688.87,1699.84,1680.06,1693.92,1693.92,3508894
AMZN,2024-11-05,1696.29,1703.6,1679.84,1699.18,1699.18,2351372
AMZN,2024-11-06,1697.95,1712.1,1671.45,1683.07,1683.07,4654530
AMZN,2024-11-07,1677.25,1686.21,1648.59,1662.39,1662.39,4749597
AMZN,2024-11-08,1654.25,1669.7,1640.56,1651.36,1651.36,1372437
AMZN,2024-11-11,1648.1,1652.49,1638.47,1648.03,1648.03,4345372
AMZN,2024-11-12,1654.18,1658.23,1626.93,1639.26,1639.26,3379463
AMZN,2024-11-13,1636.98,1660.53,1622.1,1648.25,1648.25,3498230
AMZN,2024-11-14,1641.87,1646.14,1620.03,1633.83,1633.83,3465582
AMZN,2024-11-15,1634.87,1651.07,1614.2,1624.27,1624.27,1388277
AMZN,2024-11-18,1618.11,1636.73,1610.26,1620.82,1620.82,4796165
AMZN,2024-11-19,1619.92,1628.83,1611.82,1617.84,1617.84,2470463
AMZN,2024-11-20,1623.73,1631.78,1599.75,1608.44,1608.44,3428128
AMZN,2024-11-21,1604.84,1613.44,1596.39,1602.51,1602.51,4094176
AMZN,2024-11-22,1606.32,1622.38,1597.45,1601.23,1601.23,2040093
AMZN,2024-11-25,1596.35,1604.45,1586.69,1590.41,1590.41,4113449
AMZN,2024-11-26,1596.0,1606.12,1576.88,1588.72,1588.72,1436092
AMZN,2024-11-27,1591.65,1602.8,1573.7,1580.28,1580.28,4240993
AMZN,2024-11-28,1574.59,1599.34,1570.9,1583.51,1583.51,4007248
AMZN,2024-11-29,1586.08,1598.1,1578.09,1583.6,1583.6,3525993
AMZN,2024-12-02,1588.29,1591.61,1578.78,1586.66,1586.66,2060174
AMZN,2024-12-03,1584.83,1591.88,1565.26,1569.53,1569.53,3170889
AMZN,2024-12-04,1561.84,1567.5,1552.0,1560.9,1560.9,2618770
AMZN,2024-12-05,1567.64,1578.85,1549.62,1553.26,1553.26,4836954
AMZN,2024-12-06,1548.25,1551.38,1539.72,1549.22,1549.22,1501832
AMZN,2024-12-09,1554.45,1563.19,1534.26,1542.45,1542.45,4886601
AMZN,2024-12-10,1544.84,1549.73,1524.68,1538.28,1538.28,4026058
AMZN,2024-12-11,1541.22,1546.72,1536.39,1544.61,1544.61,3567550
AMZN,2024-12-12,1551.77,1560.28,1541.58,1554.48,1554.48,1703362
AMZN,2024-12-13,1557.94,1568.8,1544.59,1564.41,1564.41,1308019
AMZN,2024-12-16,1570.86,1577.3,1550.79,1562.47,1562.47,2654498
AMZN,2024-12-17,1565.82,1581.59,1559.83,1577.42,1577.42,2410248
AMZN,2024-12-18,1585.0,1586.69,1570.17,1578.63,1578.63,1602924
AMZN,2024-12-19,1571.44,1589.65,1562.24,1577.67,1577.67,3707542
AMZN,2024-12-20,1578.27,1592.45,1571.95,1582.37,1582.37,1798522
AMZN,2024-12-23,1578.71,1586.63,1572.04,1576.82,1576.82,2469574
AMZN,2024-12-24,1571.49,1576.1,1558.34,1563.68,1563.68,2881358
AMZN,2024-12-25,1566.94,1581.06,1562.52,1564.32,1564.32,3679370
AMZN,2024-12-26,1570.01,1585.04,1566.06,1570.26,1570.26,4967114
AMZN,2024-12-27,1572.19,1590.28,1560.14,1580.97,1580.97,2419020
AMZN,2024-12-30,1587.2,1597.24,1562.65,1573.1,1573.1,2546770
AMZN,2024-12-31,1579.15,1600.49,1567.24,1590.33,1590.33,2901825
AMZN,2025-01-01,1588.87,1591.93,1576.12,1584.22,1584.22,2207325
AMZN,2025-01-02,1586.77,1594.51,1565.96,1581.03,1581.03,4970152
AMZN,2025-01-03,1581.15,1590.43,1562.71,1566.1,1566.1,4090208
AMZN,2025-01-06,1569.25,1580.11,1553.1,1557.94,1557.94,3289676
AMZN,2025-01-07,1564.05,1569.03,1553.69,1557.08,1557.08,3501592
AMZN,2025-01-08,1549.32,1562.83,1529.7,1544.76,1544.76,1012991
AMZN,2025-01-09,1541.39,1568.31,1533.17,1554.15,1554.15,3212947
AMZN,2025-01-10,1551.54,1564.47,1529.63,1543.58,1543.58,2949417
AMZN,2025-01-13,1545.66,1554.43,1526.04,1533.41,1533.41,3969984
AMZN,2025-01-14,1529.34,1538.71,1521.27,1523.02,1523.02,1869972
AMZN,2025-01-15,1530.42,1549.95,1516.35,1536.98,1536.98,2201680
AMZN,2025-01-16,1530.18,1545.23,1512.44,1526.25,1526.25,3249491
AMZN,2025-01-17,1518.71,1529.41,1505.3,1525.17,1525.17,2348071
AMZN,2025-01-20,1529.31,1534.0,1502.22,1517.28,1517.28,4873659
AMZN,2025-01-21,1518.67,1535.82,1505.46,1525.35,1525.35,3379759
AMZN,2025-01-22,1519.73,1529.03,1509.19,1516.73,1516.73,1476293
AMZN,2025-01-23,1509.67,1530.11,1495.68,1518.67,1518.67,1509662
AMZN,2025-01-24,1524.63,1548.12,1512.87,1532.84,1532.84,2951211
AMZN,2025-01-27,1528.8,1535.68,1515.26,1532.56,1532.56,1287551
AMZN,2025-01-28,1535.52,1545.6,1532.14,1535.34,1535.34,3961313
AMZN,2025-01-29,1534.75,1557.53,1520.96,1549.62,1549.62,4970618
AMZN,2025-01-30,1542.23,1549.6,1533.79,1543.76,1543.76,3234851
AMZN,2025-01-31,1539.75,1553.53,1528.05,1541.5,1541.5,2533704
AMZN,2025-02-03,1537.93,1559.44,1534.61,1547.79,1547.79,1680199
AMZN,2025-02-04,1541.19,1544.97,1521.5,1529.46,1529.46,4883648
AMZN,2025-02-05,1527.28,1543.35,1524.74,1541.28,1541.28,1724610
AMZN,2025-02-06,1547.64,1562.39,1521.33,1533.9,1533.9,2210856
AMZN,2025-02-07,1533.76,1544.51,1528.23,1530.1,1530.1,3425705
AMZN,2025-02-10,1533.49,1543.69,1511.86,1520.86,1520.86,4543129
AMZN,2025-02-11,1519.16,1529.26,1507.51,1524.61,1524.61,2504489
AMZN,2025-02-12,1521.62,1523.82,1510.39,1514.13,1514.13,1257206
AMZN,2025-02-13,1520.0,1522.41,1501.17,1508.61,1508.61,3009767
AMZN,2025-02-14,1508.48,1516.14,1502.39,1510.73,1510.73,3009608
AMZN,2025-02-17,1508.23,1529.54,1498.49,1518.08,1518.08,4390471
AMZN,2025-02-18,1524.46,1530.06,1521.78,1525.58,1525.58,1757918
AMZN,2025-02-19,1518.69,1530.15,1510.9,1513.45,1513.45,3549142
AMZN,2025-02-20,1520.29,1522.64,1501.02,1507.9,1507.9,4864465
AMZN,2025-02-21,1507.94,1512.45,1482.76,1494.41,1494.41,2351428
AMZN,2025-02-24,1487.59,1508.1,1481.7,1499.64,1499.64,1268691
AMZN,2025-02-25,1492.95,1508.97,1485.12,1495.53,1495.53,4511276
AMZN,2025-02-26,1500.19,1504.41,1481.39,1487.46,1487.46,2774005
AMZN,2025-02-27,1484.35,1491.78,1479.26,1481.93,1481.93,1413833
AMZN,2025-02-28,1478.67,1490.56,1472.27,1479.78,1479.78,4766570
AMZN,2025-03-03,1484.15,1490.2,1475.33,1485.85,1485.85,3773528
AMZN,2025-03-04,1490.87,1514.28,1483.03,1504.58,1504.58,1070767
AMZN,2025-03-05,1498.14,1500.37,1478.32,1487.83,1487.83,2347514
AMZN,2025-03-06,1489.88,1500.43,1481.31,1490.94,1490.94,2110948
AMZN,2025-03-07,1497.69,1511.84,1474.61,1485.3,1485.3,3050645
AMZN,2025-03-10,1479.49,1486.69,1461.92,1466.8,1466.8,2077459
AMZN,2025-03-11,1467.71,1474.31,1458.52,1461.21,1461.21,4423358
AMZN,2025-03-12,1461.45,1465.45,1451.74,1453.79,1453.79,1810866
AMZN,2025-03-13,1458.27,1472.67,1444.73,1454.45,1454.45,2406066
AMZN,2025-03-14,1456.45,1484.28,1451.16,1469.89,1469.89,4018425
AMZN,2025-03-17,1470.83,1491.27,1462.55,1478.35,1478.35,3479449
AMZN,2025-03-18,1478.9,1494.09,1468.85,1480.75,1480.75,1832736
AMZN,2025-03-19,1480.1,1488.22,1468.71,1471.46,1471.46,3469734
AMZN,2025-03-20,1476.69,1490.14,1460.11,1466.83,1466.83,1127039
AMZN,2025-03-21,1468.78,1484.58,1461.8,1482.05,1482.05,4661914
AMZN,2025-03-24,1474.78,1486.44,1464.64,1478.64,1478.64,3510145
AMZN,2025-03-25,1472.03,1481.02,1461.37,1479.48,1479.48,3015834
AMZN,2025-03-26,1477.66,1490.18,1469.63,1471.97,1471.97,4494850
AMZN,2025-03-27,1472.3,1497.39,1463.0,1483.61,1483.61,2133783
AMZN,2025-03-28,1477.65,1491.71,1469.72,1477.03,1477.03,3670248
AMZN,2025-03-31,1471.31,1478.94,1458.72,1460.82,1460.82,2443138
AMZN,2025-04-01,1466.34,1475.95,1448.52,1455.2,1455.2,4439499
AMZN,2025-04-02,1447.97,1452.29,1436.91,1439.0,1439.0,1614774
AMZN,2025-04-03,1432.33,1441.57,1428.89,1433.32,1433.32,4795438
AMZN,2025-04-04,1433.87,1457.09,1422.95,1446.2,1446.2,4713682
AMZN,2025-04-07,1448.62,1458.94,1436.9,1446.14,1446.14,1456735
AMZN,2025-04-08,1449.3,1469.72,1437.8,1458.7,1458.7,4826540
AMZN,2025-04-09,1451.77,1456.62,1433.07,1446.91,1446.91,2622918
AMZN,2025-04-10,1448.69,1474.24,1444.74,1459.78,1459.78,2874722
AMZN,2025-04-11,1463.04,1480.74,1458.75,1473.1,1473.1,2930609
AMZN,2025-04-14,1471.43,1482.62,1466.34,1472.19,1472.19,2426945
AMZN,2025-04-15,1473.24,1499.86,1461.53,1485.32,1485.32,1771324
AMZN,2025-04-16,1487.95,1489.76,1475.19,1485.41,1485.41,4226978
AMZN,2025-04-17,1489.82,1497.65,1482.54,1489.67,1489.67,1877586
AMZN,2025-04-18,1490.05,1497.92,1465.19,1475.48,1475.48,3699478
AMZN,2025-04-21,1477.52,1479.1,1462.61,1474.0,1474.0,3533391
AMZN,2025-04-22,1467.7,1477.71,1451.53,1456.18,1456.18,2286198
AMZN,2025-04-23,1456.03,1482.98,1445.5,1469.01,1469.01,4239951
AMZN,2025-04-24,1470.39,1492.24,1465.94,1484.37,1484.37,4072548
AMZN,2025-04-25,1484.34,1498.11,1471.13,1493.11,1493.11,2700654
AMZN,2025-04-28,1499.74,1509.83,1493.16,1499.76,1499.76,1530291
AMZN,2025-04-29,1498.11,1518.98,1485.4,1504.31,1504.31,2641767
AMZN,2025-04-30,1498.22,1504.8,1482.85,1490.5,1490.5,1922267
AMZN,2025-05-01,1486.44,1509.15,1475.91,1494.7,1494.7,3751968
AMZN,2025-05-02,1491.09,1514.46,1486.95,1503.85,1503.85,1197416
AMZN,2025-05-05,1505.33,1511.64,1493.83,1506.16,1506.16,3320099
AMZN,2025-05-06,1509.27,1518.49,1482.52,1495.18,1495.18,1561450
AMZN,2025-05-07,1497.02,1504.46,1481.28,1491.36,1491.36,3593345
AMZN,2025-05-08,1490.91,1511.01,1485.94,1504.73,1504.73,2029170
AMZN,2025-05-09,1504.86,1512.41,1496.2,1506.45,1506.45,2117114
AMZN,2025-05-12,1499.0,1509.95,1485.92,1490.48,1490.48,2120811
AMZN,2025-05-13,1489.11,1493.78,1470.92,1475.33,1475.33,3423945
AMZN,2025-05-14,1470.99,1483.27,1451.97,1463.85,1463.85,2336630
AMZN,2025-05-15,1466.26,1475.61,1463.47,1468.05,1468.05,1878841
AMZN,2025-05-16,1471.6,1481.22,1458.4,1461.56,1461.56,2831607
AMZN,2025-05-19,1464.84,1477.51,1459.5,1474.23,1474.23,4679364
AMZN,2025-05-20,1475.35,1478.51,1454.86,1466.09,1466.09,1414053
AMZN,2025-05-21,1466.29,1470.7,1444.89,1453.67,1453.67,2895659
AMZN,2025-05-22,1454.62,1462.68,1441.13,1460.6,1460.6,1243436
AMZN,2025-05-23,1459.48,1470.74,1434.55,1446.1,1446.1,4756849
AMZN,2025-05-26,1445.91,1457.51,1439.18,1444.36,1444.36,3429236
AMZN,2025-05-27,1450.64,1462.65,1438.86,1448.39,1448.39,4353382
AMZN,2025-05-28,1444.9,1455.16,1427.18,1438.81,1438.81,1916616
AMZN,2025-05-29,1436.01,1454.13,1430.37,1441.15,1441.15,4311256
AMZN,2025-05-30,1441.78,1444.52,1422.18,1429.35,1429.35,2311203
AMZN,2025-06-02,1425.35,1435.33,1415.08,1424.39,1424.39,4210169
AMZN,2025-06-03,1427.79,1448.65,1417.3,1434.5,1434.5,3578902
AMZN,2025-06-04,1439.6,1453.57,1430.57,1441.89,1441.89,3361965
AMZN,2025-06-05,1435.48,1461.31,1432.35,1449.42,1449.42,3777177
AMZN,2025-06-06,1444.87,1457.56,1422.11,1431.32,1431.32,2055459
AMZN,2025-06-09,1432.2,1442.04,1421.87,1429.94,1429.94,3788932
AMZN,2025-06-10,1434.99,1440.68,1417.6,1426.26,1426.26,4848233
AMZN,2025-06-11,1424.33,1434.14,1412.1,1420.95,1420.95,4804894
AMZN,2025-06-12,1426.55,1436.64,1413.03,1426.94,1426.94,3782922
AMZN,2025-06-13,1429.89,1434.15,1423.35,1425.87,1425.87,2706819
AMZN,2025-06-16,1428.06,1434.81,1410.99,1414.73,1414.73,2550304
AMZN,2025-06-17,1416.19,1422.91,1405.64,1407.97,1407.97,3265806
AMZN,2025-06-18,1413.63,1438.53,1410.88,1425.0,1425.0,1013124
AMZN,2025-06-19,1431.18,1433.13,1407.3,1420.8,1420.8,2395664
AMZN,2025-06-20,1422.52,1424.27,1411.63,1419.74,1419.74,2768522
AMZN,2025-06-23,1423.39,1427.6,1406.21,1417.11,1417.11,2214959
AMZN,2025-06-24,1418.52,1424.24,1408.31,1417.71,1417.71,2483694
AMZN,2025-06-25,1424.41,1436.32,1411.66,1416.8,1416.8,1022280
AMZN,2025-06-26,1423.79,1441.31,1414.74,1431.09,1431.09,3220812
AMZN,2025-06-27,1427.56,1439.73,1411.57,1414.3,1414.3,1649882
AMZN,2025-06-30,1418.36,1428.91,1409.56,1425.2,1425.2,2691031
AMZN,2025-07-01,1428.9,1441.22,1421.85,1438.55,1438.55,4046993
AMZN,2025-07-02,1442.67,1450.94,1429.24,1432.51,1432.51,2274074
AMZN,2025-07-03,1431.44,1442.75,1428.2,1440.15,1440.15,2244626
AMZN,2025-07-04,1432.97,1435.56,1412.29,1425.35,1425.35,3771342
AMZN,2025-07-07,1421.28,1441.73,1412.95,1433.64,1433.64,2737134
AMZN,2025-07-08,1436.4,1439.5,1432.04,1435.03,1435.03,2713581
AMZN,2025-07-09,1428.91,1439.51,1418.17,1429.75,1429.75,4201361
AMZN,2025-07-10,1432.18,1443.36,1430.26,1436.48,1436.48,2096756
AMZN,2025-07-11,1437.6,1448.68,1418.41,1432.11,1432.11,1183575
AMZN,2025-07-14,1436.56,1442.41,1428.17,1434.67,1434.67,3807597
AMZN,2025-07-15,1430.39,1444.15,1414.72,1421.39,1421.39,2560465
AMZN,2025-07-16,1425.67,1430.92,1414.07,1426.39,1426.39,2587437
AMZN,2025-07-17,1431.52,1435.77,1416.18,1418.97,1418.97,1486938
AMZN,2025-07-18,1420.81,1429.98,1403.41,1412.67,1412.67,1406707
AMZN,2025-07-21,1413.83,1429.11,1407.8,1419.01,1419.01,3000899
AMZN,2025-07-22,1419.28,1433.4,1413.46,1423.13,1423.13,3347782
AMZN,2025-07-23,1418.24,1422.98,1407.6,1410.03,1410.03,4037580
